     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  11596508,       101,         0,154541.6,BPOSD_single_sr,51d64c029023c9d7836ad68a4d36a4e6f49ab2fa72cccf6fdc78bce4f694908d,"{""d"":12,""p"":0.001,""rounds"":12}",
  23661476,       100,         0,132659.0,BPOSD_single_pl,a8b38684a51a73c816439b0b3a81ece2dcb5dd865ef80afa7af673498972a6ef,"{""d"":12,""p"":0.001,""rounds"":12}",
   1781550,         5,         0,10082004.9,BPOSD_corr_sr_625,fdd5334dfb257ed1def9197e1233291be79157040cac9a2854cdf0ade9302f79,"{""d"":12,""p"":0.001,""rounds"":12}",
  64202377,       100,         0,1098233.1,BPOSD_single_sr_625,dbb56900b78c2dd183a787759eccc7ddc73c112a937d99e38977858616e3ac98,"{""d"":12,""p"":0.001,""rounds"":12}",
   7928214,       100,         0, 60557.5,BPOSD_single_pl_625,db7028967aaff468ffa4df818874712810f2ad529f9643365ae2a741dc4aa72a,"{""d"":12,""p"":0.001,""rounds"":12}",
    580510,        73,         0,1469293.3,BPOSD_corr_pl,2eadb804a385c91ab95dc07ee0dd0616816fd4b370175bbd8288837f293a5fd9,"{""d"":12,""p"":0.0015,""rounds"":12}",
    660968,        54,         0,2918073.7,BPOSD_corr_sr,b2cb0db2365f355ec22928ebc87784be0bb0da0e774941af0f0794b2361abd07,"{""d"":12,""p"":0.0015,""rounds"":12}",
   2739244,       121,         0, 18520.1,BPOSD_single_pl,e3bec45b2a697af01df653529af4920f5d0e2e12e13e4609b4356cd7b9ee5d00,"{""d"":12,""p"":0.0015,""rounds"":12}",
   2014260,        22,         0,16922100.0,BPOSD_corr_sr_625,4cc590883b358fce72fd41583d5a47e6bb44f4e96fa2da76b974d1e1cf5a0ad6,"{""d"":12,""p"":0.0015,""rounds"":12}",
   7161975,       101,         0,177119.9,BPOSD_single_sr_625,05bdb3debe0f0e79512fdf063c683c85f2e89aa79f7d037e4800207a500db67c,"{""d"":12,""p"":0.0015,""rounds"":12}",
   1490146,       101,         0, 43770.3,BPOSD_single_sr,e43d7101f318488bf8536f46f151a2d457a3d00a544c8431a4b36250bd114d58,"{""d"":12,""p"":0.0015,""rounds"":12}",
   1288192,       126,         0, 12715.9,BPOSD_single_pl_625,690436bfe50e4b7ae0c232c5d32d65847ff8c06a464e045aef091f3ff48e0f23,"{""d"":12,""p"":0.0015,""rounds"":12}",
     87284,       100,         0,222996.1,BPOSD_corr_pl,20067ee7415b37ce30eaf29e9db5e1d1713d4483555a85164d4e5ddfee7ae6ec,"{""d"":12,""p"":0.002,""rounds"":12}",
